pl_name,hostname,pl_letter,pl_bmasse,pl_bmassj,pl_rade,pl_orbper,st_met,st_teff,st_mass,st_rad,disc_year,discoverymethod
"TIC 257060897 b","TIC 257060897","b",201.50321004,0.63400000,17.26183028,3.66003639000,0.0540,5993.00,1.187000,1.863000,2021,"Transit"
"TIC 279401253 b","TIC 279401253","b",1951.46641898,6.14000000,11.20898070,76.80000000000,0.2000,5951.00,1.130000,1.060000,2023,"Transit"
"TIC 279401253 c","TIC 279401253","c",2548.98382414,8.02000000,,155.30000000000,0.2000,5951.00,1.130000,1.060000,2023,"Transit"
"TIC 365102760 b","TIC 365102760","b",19.20000000,0.06040996,6.21000000,4.21285367000,0.0900,4900.00,1.170000,3.130000,2024,"Transit"
"TIC 393818343 b","TIC 393818343","b",1379.37528638,4.34000000,12.18416202,16.24921000000,0.3180,5756.00,1.082000,1.086000,2024,"Transit"
"TIC 46432937 b","TIC 46432937","b",1017.05090240,3.20000000,13.31626907,1.44044527000,0.3230,3572.00,0.563000,0.529900,2024,"Transit"
"TIC 4672985 b","TIC 4672985","b",4049.13390518,12.74000000,11.50041420,69.04800000000,0.1400,5757.00,1.010000,1.150000,2024,"Transit"
"TIC 52059926 b","TIC 52059926","b",5380.00000000,16.90000000,10.71000000,175.53200000000,-0.0800,4505.00,0.730000,0.720000,2026,"Transit"
"TIC 87422071 b","TIC 87422071","b",409.99864503,1.29000000,10.86150230,11.36492900000,0.1600,6150.00,1.239000,1.489000,2026,"Transit"
"TIC 9344899 b","TIC 9344899","b",6170.00000000,19.40000000,9.16000000,8.58215660000,0.0700,5800.00,0.980000,1.060000,2026,"Transit"
"TOI-1011 b","TOI-1011","b",4.04000000,0.01271126,1.45000000,2.47049800000,0.0300,5475.00,0.910000,0.920000,2025,"Transit"
"TOI-1052 b","TOI-1052","b",16.90000000,0.05317335,2.87000000,9.13970300000,0.1400,6146.00,1.204000,1.264000,2023,"Transit"
"TOI-1052 c","TOI-1052","c",34.30000000,0.10791987,,35.80600000000,0.1400,6146.00,1.204000,1.264000,2023,"Radial Velocity"
"TOI-1062 b","TOI-1062","b",10.15000000,0.03193547,2.26500000,4.11296000000,0.1400,5328.00,0.940000,0.840000,2021,"Transit"
"TOI-1062 c","TOI-1062","c",9.78000000,0.03077132,,7.97200000000,0.1400,5328.00,0.940000,0.840000,2021,"Radial Velocity"
"TOI-1064 b","TOI-1064","b",13.50000000,0.04247575,2.58700000,6.44386800000,0.0500,4734.00,0.748000,0.726000,2022,"Transit"
"TOI-1064 c","TOI-1064","c",2.50000000,0.00786588,2.65100000,12.22657400000,0.0500,4734.00,0.748000,0.726000,2022,"Transit"
"TOI-1075 b","TOI-1075","b",9.95000000,0.03130620,1.79100000,0.60473280000,-0.0800,3875.00,0.604000,0.581000,2022,"Transit"
"TOI-1080 b","TOI-1080","b",10.70000000,0.03366596,1.20000000,3.96524820000,-0.0900,3065.00,0.166700,0.201900,2026,"Transit"
"TOI-1107 b","TOI-1107","b",1064.72516345,3.35000000,14.57167491,4.07823870000,-0.1000,6311.00,1.350000,1.810000,2022,"Transit"
"TOI-1117 b","TOI-1117","b",8.90000000,0.02800253,2.46000000,2.22816000000,0.1360,5635.00,0.970000,1.050000,2025,"Transit"
"TOI-1117 c","TOI-1117","c",8.78000000,0.02762497,,4.57900000000,0.1360,5635.00,0.970000,1.050000,2025,"Radial Velocity"
"TOI-1117 d","TOI-1117","d",10.71000000,0.03369743,,8.66500000000,0.1360,5635.00,0.970000,1.050000,2025,"Radial Velocity"
"TOI-1130 b","TOI-1130","b",19.80000000,0.06229777,3.66000000,4.07455400000,0.1100,4360.00,0.745000,0.697000,2020,"Transit"
"TOI-1130 c","TOI-1130","c",336.00000000,1.05717423,13.00000000,8.35018980000,0.1100,4360.00,0.745000,0.697000,2020,"Transit"
"TOI-1135 b","TOI-1135","b",58.79825529,0.18500000,9.91994792,8.02773270000,-0.0390,6320.00,1.119000,1.202000,2024,"Transit"
"TOI-1136 b","TOI-1136","b",3.50000000,0.01101223,,4.17270000000,0.0700,5770.00,1.022000,0.968000,2022,"Transit"
"TOI-1136 c","TOI-1136","c",6.32000000,0.01988494,,6.25740000000,0.0700,5770.00,1.022000,0.968000,2022,"Transit"
"TOI-1136 d","TOI-1136","d",8.35000000,0.02627204,,12.51990000000,0.0700,5770.00,1.022000,0.968000,2022,"Transit"
"TOI-1136 e","TOI-1136","e",6.07000000,0.01909836,,18.80100000000,0.0700,5770.00,1.022000,0.968000,2022,"Transit"
"TOI-1136 f","TOI-1136","f",9.70000000,0.03051961,,26.32100000000,0.0700,5770.00,1.022000,0.968000,2022,"Transit"
"TOI-1136 g","TOI-1136","g",5.60000000,0.01761957,,39.54500000000,0.0700,5770.00,1.022000,0.968000,2022,"Transit"
"TOI-1181 b","TOI-1181","b",374.71969185,1.17900000,17.02644168,2.10318900000,0.3800,6054.00,1.467000,1.961000,2022,"Transit"
"TOI-1194 b","TOI-1194","b",120.00000000,0.37756222,8.71664516,2.31064460000,0.3480,5394.00,0.983500,0.960800,2023,"Transit"
"TOI-1199 b","TOI-1199","b",75.96098927,0.23900000,10.51402390,3.67146300000,0.4400,5710.00,1.230000,1.450000,2024,"Transit"
"TOI-1201 b","TOI-1201","b",6.28000000,0.01975909,2.41500000,2.49198630000,0.0500,3476.00,0.512000,0.508000,2021,"Transit"
"TOI-1203 b","TOI-1203","b",3.51000000,0.01104370,1.52000000,4.15728880000,-0.3900,5737.00,0.886000,1.179000,2025,"Radial Velocity"
"TOI-1203 c","TOI-1203","c",5.46000000,0.01717908,,13.07660000000,-0.3900,5737.00,0.886000,1.179000,2025,"Radial Velocity"
"TOI-1203 e","TOI-1203","e",42.10000000,0.13246141,,204.59000000000,-0.3900,5737.00,0.886000,1.179000,2025,"Radial Velocity"
"TOI-1203.01","TOI-1203","d",7.39000000,0.02325154,2.91800000,25.50267200000,-0.3900,5737.00,0.886000,1.179000,2021,"Transit"
"TOI-1221 b","TOI-1221","b",1112.39942450,3.50000000,2.91000000,91.68278000000,0.0600,5592.00,0.930000,1.031000,2023,"Transit"
"TOI-1231 b","TOI-1231","b",15.40000000,0.04845382,3.65000000,24.24558600000,0.0410,3553.00,0.485000,0.476000,2021,"Transit"
"TOI-1232 b","TOI-1232","b",220.57291446,0.69400000,10.92875618,14.25600000000,0.1800,5823.00,1.058000,1.072000,2026,"Transit"
"TOI-1232 c","TOI-1232","c",58.48042689,0.18400000,,30.35600000000,0.1800,5823.00,1.058000,1.072000,2026,"Transit Timing Variations"
"TOI-1235 b","TOI-1235","b",6.69000000,0.02104909,1.69000000,3.44471400000,0.3300,3997.00,0.630000,0.619000,2020,"Transit"
"TOI-1238 b","TOI-1238","b",3.76000000,0.01183028,1.21000000,0.76459700000,0.3100,4089.00,0.590000,0.580000,2022,"Transit"
"TOI-1238 c","TOI-1238","c",8.32000000,0.02617765,2.11000000,3.29473600000,0.3100,4089.00,0.590000,0.580000,2022,"Transit"
"TOI-1243 b","TOI-1243","b",7.70000000,0.02422691,2.33000000,4.65947790000,-0.2000,3515.00,0.515000,0.511000,2026,"Transit"
"TOI-1246 b","TOI-1246","b",8.10000000,0.02548545,3.01000000,4.30744000000,0.1700,5151.00,0.870000,0.860000,2022,"Transit"
"TOI-1246 c","TOI-1246","c",9.10000000,0.02863180,2.45109846,5.90413700000,0.1680,5213.00,0.888900,0.864900,2022,"Transit"
"TOI-1246 d","TOI-1246","d",5.40000000,0.01699030,3.43139739,18.65487400000,0.1680,5213.00,0.888900,0.864900,2022,"Transit"
"TOI-1246 e","TOI-1246","e",14.50000000,0.04562210,3.51418750,37.92548000000,0.1680,5213.00,0.888900,0.864900,2022,"Transit"
"TOI-1248 b","TOI-1248","b",27.40000000,0.08621004,6.80848590,4.36015610000,0.2230,5205.00,0.904200,0.868600,2024,"Transit"
"TOI-1249 b","TOI-1249","b",11.90000000,0.03744159,3.27103010,13.07915100000,0.2970,5497.00,1.006200,0.978500,2024,"Transit"
"TOI-125 b","TOI-125","b",9.50000000,0.02989019,2.72600000,4.65382000000,-0.0200,5320.00,0.859000,0.848000,2019,"Transit"
"TOI-125 c","TOI-125","c",6.63000000,0.02086021,2.75900000,9.15059000000,-0.0200,5320.00,0.859000,0.848000,2019,"Transit"
"TOI-125 d","TOI-125","d",13.60000000,0.04279017,2.93000000,19.98000000000,-0.0200,5320.00,0.859000,0.848000,2020,"Transit"
"TOI-1260 b","TOI-1260","b",8.56000000,0.02693277,2.41000000,3.12746300000,-0.1000,4227.00,0.679000,0.672000,2021,"Transit"
"TOI-1260 c","TOI-1260","c",13.20000000,0.04153184,2.76000000,7.49313400000,-0.1000,4227.00,0.679000,0.672000,2021,"Transit"
"TOI-1260 d","TOI-1260","d",11.84000000,0.03725281,3.12000000,16.60816400000,-0.1000,4227.00,0.679000,0.672000,2022,"Transit"
"TOI-1266 b","TOI-1266","b",4.46000000,0.01403273,2.52000000,10.89450000000,-0.1090,3563.00,0.437000,0.423200,2020,"Transit"
"TOI-1266 c","TOI-1266","c",3.17000000,0.00997394,1.98000000,18.80270000000,-0.1090,3563.00,0.437000,0.423200,2020,"Transit"
"TOI-1266 d","TOI-1266","d",3.68000000,0.01157857,,32.50900000000,-0.1090,3563.00,0.437000,0.423200,2025,"Transit Timing Variations"
"TOI-1268 b","TOI-1268","b",96.40000000,0.30330832,9.10000000,8.15770940000,0.3600,5300.00,0.960000,0.920000,2022,"Transit"
"TOI-1269 b","TOI-1269","b",6.40000000,0.02013665,2.40144286,4.25299130000,-0.0490,5499.00,0.902700,0.852100,2024,"Transit"
"TOI-1272 b","TOI-1272","b",24.10000000,0.07582708,4.26000000,3.31597650000,0.1000,4985.00,0.828000,0.800000,2022,"Transit"
"TOI-1273 b","TOI-1273","b",70.55790635,0.22200000,11.09689089,4.63129600000,0.0700,5690.00,1.060000,1.060000,2024,"Transit"
"TOI-1278 b","TOI-1278","b",5879.82552950,18.50000000,12.21778896,14.47567000000,-0.0100,3799.00,0.540000,0.573000,2021,"Transit"
"TOI-1279 b","TOI-1279","b",10.60000000,0.03335133,2.66146528,9.61419000000,-0.0790,5457.00,0.878400,0.842600,2024,"Transit"
"TOI-1288 b","TOI-1288","b",44.10000000,0.13875412,4.96846551,2.69982790000,0.2570,5388.00,0.955200,0.958300,2022,"Transit"
"TOI-1288 c","TOI-1288","c",85.70000000,0.26964235,,416.00000000000,0.2570,5388.00,0.955200,0.958300,2022,"Radial Velocity"
"TOI-1294 b","TOI-1294","b",63.90000000,0.20105188,10.12369881,3.91529200000,0.2830,5718.00,1.157800,1.556600,2024,"Transit"
"TOI-1294 c","TOI-1294","c",147.00000000,0.46251372,,159.90000000000,0.2830,5718.00,1.157800,1.556600,2024,"Radial Velocity"
"TOI-1295 b","TOI-1295","b",451.31633794,1.42000000,15.69257298,3.19688380000,0.2600,6280.00,1.380000,1.700000,2024,"Transit"
"TOI-1296 b","TOI-1296","b",95.30000000,0.29984733,14.11645916,3.94437360000,0.4050,5567.00,1.157600,1.703100,2021,"Transit"
"TOI-1298 b","TOI-1298","b",99.00000000,0.31148883,9.65807033,4.53714300000,0.3970,5752.00,1.218700,1.453600,2021,"Transit"
"TOI-132 b","TOI-132","b",22.40000000,0.07047793,3.42000000,2.10970190000,0.1600,5397.00,0.970000,0.900000,2020,"Transit"
"TOI-1333 b","TOI-1333","b",753.25710000,2.37000000,15.64776400,4.72021900000,0.1190,6274.00,1.464000,1.925000,2021,"Transit"
"TOI-1347 b","TOI-1347","b",11.10000000,0.03492451,1.80000000,0.84742346000,0.0400,5464.00,0.913000,0.830000,2024,"Transit"
"TOI-1347 c","TOI-1347","c",6.40000000,0.02013665,1.60000000,4.84196200000,0.0400,5464.00,0.913000,0.830000,2024,"Transit"
"TOI-1386 b","TOI-1386","b",45.80000000,0.14410292,6.21638650,25.84010000000,0.1490,5735.00,1.036300,1.023500,2024,"Transit"
"TOI-1386 c","TOI-1386","c",75.20000000,0.23660566,,232.00000000000,0.1490,5735.00,1.036300,1.023500,2024,"Radial Velocity"
"TOI-1408 b","TOI-1408","b",593.00000000,1.86578665,25.00000000,4.42587000000,0.2500,6117.00,1.312000,1.530000,2023,"Transit"
"TOI-1408 c","TOI-1408","c",7.60000000,0.02391227,2.22000000,2.16640000000,0.2500,6117.00,1.312000,1.530000,2024,"Transit Timing Variations"
"TOI-1410 c","TOI-1410","c",27.00000000,0.08495150,,47.56000000000,0.3280,4635.00,0.794100,0.755800,2024,"Radial Velocity"
"TOI-1410.01","TOI-1410","b",12.50000000,0.03932940,3.10083009,1.21687000000,0.3280,4635.00,0.794100,0.755800,2024,"Transit"
"TOI-1411 b","TOI-1411","b",2.00000000,0.00629270,1.19880592,1.45205270000,0.0120,4115.00,0.604500,0.614000,2022,"Transit"
"TOI-1416 b","TOI-1416","b",3.48000000,0.01094930,1.62000000,1.06975680000,0.0800,4884.00,0.798000,0.793000,2023,"Transit"
"TOI-1420 b","TOI-1420","b",25.10000000,0.07897343,11.89000000,6.95610630000,0.2800,5510.00,0.987000,0.923000,2023,"Transit"
"TOI-1431 b","TOI-1431","b",991.62462984,3.12000000,16.70138124,2.65023700000,0.0900,7690.00,1.900000,1.920000,2021,"Transit"
"TOI-1437 b","TOI-1437","b",9.60000000,0.03020498,2.24000000,18.84094200000,-0.4924,6008.00,1.100000,1.170000,2024,"Transit"
"TOI-1438 b","TOI-1438","b",9.40000000,0.02957571,3.04000000,5.13967000000,0.0300,5230.00,0.876000,0.820000,2025,"Transit"
"TOI-1438 c","TOI-1438","c",10.60000000,0.03335133,2.75000000,9.42808900000,0.0300,5230.00,0.876000,0.820000,2025,"Transit"
"TOI-1439 b","TOI-1439","b",38.50000000,0.12113455,4.24278610,27.64400000000,0.2260,5841.00,1.231300,1.618400,2024,"Transit"
"TOI-1443 b","TOI-1443","b",30.00000000,0.09439056,2.30381001,23.54067800000,-0.2940,5224.00,0.766300,0.751100,2024,"Transit"
"TOI-1444 b","TOI-1444","b",3.58000000,0.01126394,1.41792246,0.47027430000,0.1460,5460.00,0.951300,0.910500,2021,"Transit"
"TOI-1448 b","TOI-1448","b",19.50000000,0.06135386,2.74900000,8.11224500000,0.3700,3412.00,0.372000,0.380000,2024,"Transit"
"TOI-1450 A b","TOI-1450 A","b",1.25800000,0.00395811,1.13000000,2.04392740000,-0.1200,3437.00,0.480000,0.483000,2024,"Transit"
"TOI-1450 A c","TOI-1450 A","c",1.52700000,0.00480448,,5.06880000000,-0.1200,3437.00,0.480000,0.483000,2024,"Transit"
"TOI-1451 b","TOI-1451","b",15.20000000,0.04782455,2.61143902,16.53794400000,0.0190,5801.00,1.002200,1.016200,2024,"Transit"
"TOI-1452 b","TOI-1452","b",4.82000000,0.01516542,1.67200000,11.06201000000,-0.0700,3185.00,0.249000,0.275000,2022,"Transit"
"TOI-1453 b","TOI-1453","b",2.32000000,0.00729954,1.17300000,4.31352250000,-0.3100,4975.00,0.715000,0.720000,2025,"Transit"
"TOI-1453 c","TOI-1453","c",2.95000000,0.00928174,2.22400000,6.58869820000,-0.3100,4975.00,0.715000,0.720000,2025,"Transit"
"TOI-1468 b","TOI-1468","b",3.04000000,0.00956491,1.40100000,1.88052010000,-0.0100,3376.00,0.352700,0.371400,2022,"Transit"
"TOI-1468 c","TOI-1468","c",4.10000000,0.01290004,2.12600000,15.53247700000,-0.0100,3376.00,0.352700,0.371400,2022,"Transit"
"TOI-1470 b","TOI-1470","b",7.32000000,0.02303130,2.18000000,2.52709300000,0.0000,3709.00,0.471000,0.469000,2023,"Transit"
"TOI-1470 c","TOI-1470","c",7.24000000,0.02277959,2.47000000,18.08816000000,0.0000,3709.00,0.471000,0.469000,2023,"Transit"
"TOI-1472 b","TOI-1472","b",18.05000000,0.05700000,4.05800000,6.36338574000,0.2700,5100.00,0.870000,0.840000,2024,"Transit"
"TOI-1472 c","TOI-1472","c",21.13000000,0.06700000,3.33400000,15.53817470000,0.2700,5100.00,0.870000,0.840000,2025,"Radial Velocity"
